lat,lon,depth,dist,hdop
42.4369032878788,18.587494378787877,-2.1000000000000005,176.42897727272728,0.9
42.437257638888894,18.586519055555556,-2.1,131.49609375,0.9
42.43783167886179,18.584991040650404,-2.0999999999999996,66.3671875,0.9
42.43714782692307,18.584421807692305,-2.1000000000000005,97.546875,0.9
42.438856246031754,18.584035071428573,-2.1000000000000005,6.4921875,0.9
42.43910615254237,18.58260561581921,-2.0999999999999996,64.0484375,0.9
